,Keyword,Time,count
1900,OneChicago,2018-10-1 14:00,1
1901,job,2018-10-1 21:00,2
1902,SevenDaysPhotoChallenge,2018-10-1 15:00,1
1903,Kavanaugh,2018-10-1 11:00,1
1904,BitcoinCash,2018-10-1 19:00,1
1905,DNRCREW,2018-10-1 17:00,1
1906,PetrolPrice,2018-10-1 21:00,1
1907,jackson,2018-10-1 12:00,1
1908,IKRebuildingPakistan,2018-10-1 16:00,1
1909,VAV,2018-10-1 17:00,2
1910,sophiehoward,2018-10-1 15:00,1
1911,SUPERSHOW7,2018-10-1 20:00,1
1912,chase,2018-10-1 22:00,1
1913,SUGA,2018-10-1 10:00,1
1914,31witches3,2018-10-1 13:00,1
1915,SevlgikrIsBack,2018-10-1 16:00,1
1916,Kavanaugh,2018-10-2 1:00,1
1917,SupportAllStreamers,2018-10-1 21:00,1
1918,999family,2018-10-1 15:00,1
1919,VMHammermanPoisoned,2018-10-1 11:00,3
1920,veterinarian,2018-10-1 16:00,1
1921,김한빈,2018-10-2 1:00,1
1922,ThugsOfHindostanTrailer,2018-10-1 9:00,1
1923,Author,2018-10-1 12:00,1
1924,PCAS,2018-10-1 9:00,1
1925,wilder,2018-10-1 14:00,1
1926,mua,2018-10-2 0:00,1
1927,photography,2018-10-1 7:00,1
1928,iPhoneXsMax,2018-10-1 16:00,1
1929,skyluv,2018-10-1 10:00,1
1930,NewsandPolitics,2018-10-1 6:00,1
1931,GatorStandard,2018-10-1 21:00,1
1932,Oruviralpuratchi,2018-10-1 7:00,1
1933,DianneFeinstein,2018-10-2 0:00,1
1934,FallonTonight,2018-10-2 1:00,2
1935,london,2018-10-1 14:00,1
1936,uniquehome,2018-10-1 18:00,1
1937,suga,2018-10-1 14:00,1
1938,BoycottFirstMan,2018-10-1 14:00,1
1939,Tv9,2018-10-1 15:00,1
1940,제이홉,2018-10-1 8:00,1
1941,Dally,2018-10-1 20:00,2
1942,NationalCookieMonth,2018-10-2 1:00,1
1943,TISNews,2018-10-1 10:00,1
1944,Anitters,2018-10-2 3:00,6
1945,STEM,2018-10-1 19:00,1
1946,WEGOTLOVE,2018-10-1 13:00,1
1947,CareerArc,2018-10-1 20:00,3
1948,SarkarAudioFromToday,2018-10-2 1:00,1
1949,HeelsFetishism,2018-10-1 10:00,1
1950,sexy,2018-10-1 18:00,1
1951,yyccc,2018-10-1 18:00,1
1952,BVR,2018-10-1 21:00,1
1953,championsleague,2018-10-1 18:00,1
1954,TheMaleTVStar,2018-10-1 11:00,1
1955,uciworldchampionships,2018-10-2 0:00,1
1956,WLKYTraffic,2018-10-1 11:00,1
1957,tysonfury,2018-10-1 14:00,1
1958,Back2School,2018-10-1 12:00,1
1959,Kangaroos,2018-10-1 17:00,1
1960,Oruviralpuratchi,2018-10-1 13:00,1
1961,世勋,2018-10-1 15:00,1
1962,radio,2018-10-1 16:00,1
1963,Melo,2018-10-2 1:00,1
1964,BTS,2018-10-2 0:00,5
1965,dara,2018-10-2 2:00,1
1966,BlockBusterCombo,2018-10-1 13:00,1
1967,Masterclasses,2018-10-1 17:00,1
1968,Affordable,2018-10-1 20:00,1
1969,BT21,2018-10-1 10:00,1
1970,NAKTuloyPaRin,2018-10-1 8:00,1
1971,noshilling,2018-10-1 11:00,1
1972,IoT,2018-10-1 22:00,1
1973,PariyerumPerumal,2018-10-1 18:00,1
1974,Cuckold,2018-10-1 19:00,1
1975,thrash,2018-10-1 11:00,1
1976,JovemdoAno,2018-10-1 22:00,1
1977,LatinPop,2018-10-1 19:00,1
1978,maternity,2018-10-1 16:00,1
1979,PENTAGON,2018-10-1 13:00,1
1980,Medicaid,2018-10-1 6:00,1
1981,Blackpool,2018-10-1 17:00,1
1982,EXO,2018-10-1 18:00,1
1983,EllenPompeo,2018-10-1 16:00,1
1984,CANBK,2018-10-1 8:00,1
1985,presale,2018-10-1 16:00,1
1986,Fashion,2018-10-2 2:00,1
1987,iKONGoodbyeRoad,2018-10-1 22:00,1
1988,Republicans,2018-10-1 16:00,1
1989,InvasionOfPrivacy,2018-10-2 3:00,2
1990,Zidane,2018-10-1 9:00,1
1991,femdom,2018-10-1 11:00,1
1992,MINGYU,2018-10-1 9:00,1
1993,OneMoreTimeSJ,2018-10-1 8:00,3
1994,Ohio,2018-10-1 12:00,1
1995,chalseu,2018-10-1 22:00,1
1996,horny,2018-10-1 18:00,1
1997,DrowningInPlastic,2018-10-1 20:00,1
1998,Dubai,2018-10-1 15:00,1
1999,Celekt,2018-10-2 5:00,1
2000,pokemon,2018-10-1 13:00,1
2001,TysonChandler,2018-10-2 3:00,1
2002,MaiaReficco,2018-10-1 18:00,3
2003,PL,2018-10-1 9:00,1
2004,CancionFavoritaTropical,2018-10-1 16:00,1
2005,SEVENTEEN,2018-10-1 12:00,1
2006,뷔,2018-10-1 11:00,1
2007,GOT7,2018-10-2 1:00,1
2008,Jinyoung,2018-10-2 1:00,1
2009,buyersjourney,2018-10-1 8:00,1
2010,tour,2018-10-1 20:00,1
2011,np,2018-10-1 16:00,1
2012,diablo3,2018-10-1 14:00,1
2013,メガネの日,2018-10-1 6:00,1
2014,PatrickJamesBand,2018-10-2 4:00,1
2015,LabelSJ,2018-10-1 19:00,1
2016,Inktober2018,2018-10-1 18:00,1
2017,TheGroup,2018-10-1 18:00,1
2018,PCAs,2018-10-2 2:00,7
2019,triathlon,2018-10-2 4:00,1
2020,writingtips,2018-10-1 13:00,1
2021,makeyourday,2018-10-1 23:00,1
2022,ARTL,2018-10-1 20:00,1
2023,beauty,2018-10-1 19:00,1
2024,siberia,2018-10-2 2:00,1
2025,Bahrain,2018-10-1 20:00,1
2026,REALNEWS,2018-10-1 23:00,1
2027,KCON,2018-10-1 18:00,1
2028,AnittaGata,2018-10-1 16:00,2
2029,new,2018-10-2 5:00,1
2030,방탄소년단,2018-10-1 7:00,1
2031,Boosette,2018-10-1 9:00,1
2032,WWE2K19,2018-10-1 22:00,1
2033,CareerArc,2018-10-1 21:00,1
2034,영케이,2018-10-1 12:00,1
2035,dallascowboys,2018-10-1 13:00,1
2036,mapoli,2018-10-1 17:00,1
2037,javascript,2018-10-1 15:00,1
2038,sexymuscle,2018-10-1 17:00,1
2039,kindle,2018-10-1 12:00,1
2040,marketing,2018-10-1 18:00,1
2041,GerbanianShepsky,2018-10-1 19:00,1
2042,EUIJIN,2018-10-1 11:00,1
2043,UNIT,2018-10-1 11:00,1
2044,本田仁美,2018-10-1 22:00,1
2045,atmosphere,2018-10-1 7:00,1
2046,Bitcoin,2018-10-2 4:00,1
2047,QArmy,2018-10-1 18:00,1
2048,PatrickHillery,2018-10-1 8:00,1
2049,UNC,2018-10-1 18:00,1
2050,iKON,2018-10-1 23:00,2
2051,갓세븐,2018-10-1 8:00,1
2052,forex,2018-10-1 21:00,1
2053,EXO_ComingSoon,2018-10-1 15:00,2
2054,Brexit,2018-10-1 18:00,1
2055,happier,2018-10-1 14:00,1
2056,Hits,2018-10-1 15:00,1
2057,ARMYSelcaDay,2018-10-2 2:00,1
2058,LiarLiarPantsOnFire,2018-10-1 10:00,1
2059,FlaPol,2018-10-1 22:00,1
2060,MAGA,2018-10-2 3:00,2
2061,trump,2018-10-1 10:00,1
2062,ripped,2018-10-1 17:00,1
2063,Gifts,2018-10-1 22:00,1
2064,RM생일ᄎᄏ,2018-10-1 15:00,1
2065,ELENÃO,2018-10-1 13:00,1
2066,WARRIORS,2018-10-1 15:00,1
2067,JossyBeautyKe,2018-10-1 14:00,1
2068,Bloodaid,2018-10-1 7:00,1
2069,SuperShow7,2018-10-2 2:00,1
2070,혼다히토미,2018-10-1 22:00,1
2071,Atari2600,2018-10-1 7:00,1
2072,GH,2018-10-2 1:00,1
2073,Medicina,2018-10-1 7:00,2
2074,Neluns,2018-10-1 12:00,1
2075,gcse,2018-10-1 20:00,1
2076,NigeriaAt58,2018-10-1 14:00,1
2077,disruption,2018-10-1 19:00,1
2078,진영,2018-10-1 8:00,1
2079,Brewersin163,2018-10-1 12:00,1
2080,BetterCallSaul,2018-10-2 4:00,1
2081,ETFO,2018-10-1 14:00,1
2082,ahgase,2018-10-1 12:00,1
2083,KanavaughHearings,2018-10-1 18:00,1
2084,vr6,2018-10-1 12:00,1
2085,security,2018-10-1 21:00,1
2086,ChopNotSlopRadio,2018-10-1 11:00,1
2087,텐,2018-10-1 9:00,1
2088,Carter5,2018-10-1 6:00,1
2089,InsecureHBO,2018-10-1 20:00,1
2090,lovecycling,2018-10-2 0:00,1
2091,resisters,2018-10-2 1:00,1
2092,Wawrinka,2018-10-2 5:00,1
2093,RonaldReagan,2018-10-1 8:00,1
2094,Ayurveda,2018-10-1 6:00,1
2095,SORN,2018-10-1 16:00,1
2096,HelloWembley,2018-10-1 16:00,2
2097,EmptyTheTanks,2018-10-1 23:00,1
2098,suicidal,2018-10-1 21:00,1
2099,pubg,2018-10-1 16:00,1
2100,homebusiness,2018-10-1 8:00,1
2101,lewdRp,2018-10-1 17:00,1
2102,cystinosis,2018-10-1 22:00,1
2103,TTmk2,2018-10-1 12:00,1
2104,Oct5,2018-10-1 18:00,1
2105,تابعني_اتابعك,2018-10-1 21:00,1
2106,MissingPersons,2018-10-1 7:00,1
2107,funkykidsradio,2018-10-1 15:00,1
2108,TakeAKnee,2018-10-1 13:00,3
2109,OMGPonnu,2018-10-2 2:00,1
2110,GOT7,2018-10-1 16:00,2
2111,GospelSwitch,2018-10-1 12:00,1
2112,LittleMix,2018-10-1 13:00,1
2113,1DDrive,2018-10-2 0:00,1
2114,iKONGoodbyeRoad,2018-10-1 12:00,2
2115,TheBeautyInfluencer,2018-10-1 20:00,4
2116,relationships,2018-10-1 23:00,1
2117,thaynasantos,2018-10-2 0:00,1
2118,thankyouteami,2018-10-1 20:00,1
2119,MisogynisticPig,2018-10-1 20:00,1
2120,SENORITA,2018-10-1 17:00,1
2121,CPC,2018-10-1 6:00,1
2122,health,2018-10-1 19:00,1
2123,prettymuchconfident,2018-10-1 18:00,1
2124,embracethequeer,2018-10-1 15:00,1
2125,tRUmp,2018-10-1 15:00,1
2126,Riverdale,2018-10-1 18:00,1
2127,아이콘,2018-10-1 9:00,6
2128,SuperJunior,2018-10-2 5:00,1
2129,BloodSuckers,2018-10-2 3:00,1
2130,btsfanart,2018-10-1 7:00,1
2131,Compliance,2018-10-1 19:00,1
2132,BrettKavanaugh,2018-10-1 12:00,1
2133,Worldtelemart,2018-10-1 10:00,1
2134,cannabis,2018-10-1 17:00,1
2135,Stellar,2018-10-1 18:00,1
2136,스트레이키즈,2018-10-2 1:00,1
2137,SEPL,2018-10-1 20:00,1
2138,Actress,2018-10-1 10:00,1
2139,inktober,2018-10-1 21:00,1
2140,SarkarAudioLaunch,2018-10-2 1:00,1
2141,Rappers,2018-10-1 13:00,1
2142,TalitaYounan,2018-10-1 16:00,1
2143,MTVHOTTEST,2018-10-1 17:00,1
2144,MT5,2018-10-1 7:00,1
2145,옹성우_사랑해_소중해,2018-10-1 7:00,1
2146,CapitalismWithHeart,2018-10-1 20:00,1
2147,PlotAgainstForces,2018-10-1 17:00,1
2148,NescafelCD2018,2018-10-1 13:00,1
2149,갓세븐,2018-10-1 10:00,1
2150,understanding,2018-10-1 20:00,1
2151,denver,2018-10-1 20:00,1
2152,np,2018-10-1 20:00,1
2153,BuyTwitterRetweetsCheap,2018-10-1 6:00,1
2154,technology,2018-10-1 21:00,1
2155,faxxx,2018-10-1 7:00,1
2156,CardiB,2018-10-2 1:00,1
2157,VoteCoders,2018-10-2 5:00,1
2158,jambangeejeans,2018-10-1 14:00,1
2159,Exclusive,2018-10-1 13:00,1
2160,kaushal,2018-10-1 19:00,2
2161,POTUS,2018-10-1 19:00,1
2162,VTXBTS,2018-10-1 9:00,1
2163,sponsored,2018-10-1 18:00,2
2164,audiquattro,2018-10-1 12:00,1
2165,AravindhaSametha,2018-10-2 3:00,1
2166,Museum,2018-10-2 3:00,1
2167,DeborahKerr,2018-10-1 14:00,1
2168,Kavanaugh,2018-10-1 17:00,1
2169,Marketing,2018-10-1 14:00,1
2170,rickgrimes,2018-10-1 20:00,1
2171,naturalhealth,2018-10-1 12:00,1
2172,Branding,2018-10-1 8:00,1
2173,vadachennai,2018-10-2 5:00,2
2174,GrandTheftAutoV,2018-10-1 21:00,1
2175,Viswasam,2018-10-2 4:00,1
2176,진,2018-10-1 13:00,1
2177,NickiMinaj,2018-10-1 13:00,1
2178,9PMRoutine,2018-10-1 8:00,1
2179,makeup,2018-10-2 0:00,1
2180,maybelline,2018-10-2 0:00,1
2181,Rohingyas,2018-10-1 6:00,1
2182,thinknaturex강다니엘,2018-10-1 23:00,1
2183,IBelieveChristineBlaseyFord,2018-10-2 0:00,1
2184,njpw,2018-10-1 12:00,1
2185,GMO,2018-10-1 22:00,1
2186,DNR,2018-10-1 17:00,1
2187,weddingflowers,2018-10-1 9:00,1
2188,cheflife,2018-10-2 0:00,1
2189,PARIS,2018-10-1 7:00,1
2190,OneMoreTimeSJ,2018-10-1 6:00,1
2191,MAYWARDxPLDTHome,2018-10-1 11:00,3
2192,paintedrocks,2018-10-1 14:00,1
2193,England,2018-10-1 10:00,1
2194,Anglophone,2018-10-1 18:00,1
2195,rtฟรีฟอล,2018-10-2 0:00,1
2196,MaineMendoza,2018-10-1 13:00,1
2197,ChivalryIsNotDeadDonny,2018-10-1 13:00,1
2198,FX,2018-10-1 12:00,1
2199,prettymuchconfident,2018-10-1 17:00,1
2200,EXO,2018-10-1 15:00,12
2201,ci4cc2018,2018-10-1 19:00,1
2202,abs,2018-10-1 17:00,1
2203,FFXV,2018-10-1 19:00,1
2204,PCAs,2018-10-1 14:00,6
2205,sluts,2018-10-1 18:00,1
2206,bbcradio4,2018-10-1 19:00,1
2207,シウミン,2018-10-1 11:00,1
2208,MAGA,2018-10-1 23:00,1
2209,10HoursToHinaDay,2018-10-1 8:00,1
2210,AMAs,2018-10-2 0:00,6
2211,MPN,2018-10-2 5:00,2
2212,Jason,2018-10-1 12:00,1
2213,NUEST_W,2018-10-1 9:00,1
2214,Non24,2018-10-2 2:00,1
2215,Brain,2018-10-2 2:00,1
2216,mobile_Care,2018-10-1 23:00,1
2217,BFG,2018-10-2 5:00,1
2218,TheVillain,2018-10-1 15:00,1
2219,NBAPreseason,2018-10-1 12:00,2
2220,resist,2018-10-1 18:00,1
2221,HBCUExpo,2018-10-2 0:00,1
2222,resume,2018-10-1 12:00,1
2223,AnittaGata,2018-10-1 14:00,1
2224,UproarChallenge,2018-10-1 21:00,1
2225,ye,2018-10-1 22:00,1
2226,CHANYEOL,2018-10-1 15:00,5
2227,LoveItOrShoveIt,2018-10-2 0:00,1
2228,spreadlove,2018-10-1 16:00,1
2229,bepresent,2018-10-1 23:00,1
2230,FutureofFood,2018-10-1 10:00,1
2231,소나무,2018-10-1 11:00,1
2232,MMM100,2018-10-2 0:00,1
2233,description,2018-10-1 20:00,1
2234,JovemdoAno,2018-10-2 0:00,1
2235,organicskincare,2018-10-1 19:00,1
2236,Funeral,2018-10-1 17:00,1
2237,NobelPrize,2018-10-1 13:00,2
2238,RUNWAY,2018-10-1 11:00,1
2239,ecosystem,2018-10-1 21:00,1
2240,auditt,2018-10-1 12:00,1
2241,TheMusicVideo,2018-10-2 1:00,1
2242,Chiefs,2018-10-1 15:00,1
2243,ChopNotSlopApp,2018-10-1 11:00,1
2244,NehhaPendse,2018-10-1 9:00,1
2245,Catalonia,2018-10-1 21:00,1
2246,ChristopherGiancarlo,2018-10-2 1:00,1
2247,IDOL,2018-10-1 22:00,1
2248,ICMH18,2018-10-1 14:00,1
2249,Barpeta,2018-10-2 5:00,1
2250,Latin,2018-10-2 3:00,2
2251,KavanaughInvestigation,2018-10-1 12:00,1
2252,Motorcade,2018-10-1 22:00,1
2253,KCON2018THAILAND,2018-10-1 13:00,2
2254,RhinoFriday,2018-10-1 10:00,1
2255,Anitters,2018-10-1 7:00,2
2256,Marr,2018-10-1 12:00,1
2257,V,2018-10-1 11:00,1
2258,KatyPerry,2018-10-1 21:00,1
2259,BrownUniversity,2018-10-1 14:00,1
2260,workIt,2018-10-1 15:00,1
2261,777X,2018-10-1 17:00,1
2262,HappyIndependenceNG,2018-10-1 9:00,1
2263,Medicina,2018-10-1 12:00,2
2264,NewWaterYear,2018-10-2 4:00,1
2265,AlwaysDownToHelpMyStudying,2018-10-2 1:00,1
2266,MeToo,2018-10-2 2:00,1
2267,walletrape,2018-10-1 11:00,1
2268,Manchester,2018-10-1 15:00,1
2269,brunette,2018-10-1 15:00,1
2270,MPN,2018-10-1 14:00,1
2271,Sreeshant,2018-10-1 9:00,1
2272,EU,2018-10-1 13:00,1
2273,LatinPop,2018-10-1 6:00,1
2274,Innovation,2018-10-1 14:00,1
2275,LNDRSZN,2018-10-1 22:00,1
2276,highspeedinternet,2018-10-1 23:00,1
2277,BoothFest18,2018-10-1 11:00,1
2278,Kenya,2018-10-2 4:00,1
2279,Christmas,2018-10-1 22:00,1
2280,EPIPHANY,2018-10-1 13:00,1
2281,sikhheritage,2018-10-1 18:00,1
2282,KatyPerry,2018-10-1 15:00,2
2283,vanwa,2018-10-1 19:00,1
2284,blockchain,2018-10-1 19:00,1
2285,EverybodyIn,2018-10-1 14:00,1
2286,SUPERJUNIOR,2018-10-1 12:00,1
2287,democRAT,2018-10-1 17:00,1
2288,ALDUBFever4ever,2018-10-1 14:00,1
2289,porsche,2018-10-1 13:00,1
2290,JovemdoAno,2018-10-1 12:00,2
2291,OldLace,2018-10-1 19:00,1
2292,OnThisDay,2018-10-1 22:00,1
2293,BOBBY,2018-10-1 9:00,1
2294,Kitty,2018-10-2 5:00,1
2295,TEN,2018-10-1 9:00,1
2296,1u,2018-10-1 11:00,1
2297,TheFemaleArtist,2018-10-1 17:00,12
2298,EXO,2018-10-2 4:00,3
2299,Performance,2018-10-1 15:00,1
2300,Inktober,2018-10-1 14:00,1
2301,cumslut,2018-10-1 9:00,1
2302,horny,2018-10-1 9:00,1
2303,JovemdoAno,2018-10-1 19:00,2
2304,AmericanHousewife,2018-10-2 3:00,1
2305,HEYHEYHEY,2018-10-1 14:00,1
2306,ChronicPain,2018-10-1 10:00,1
2307,NASDAQ,2018-10-1 23:00,1
2308,sales,2018-10-1 19:00,1
2309,OTD,2018-10-1 17:00,1
2310,Sexting,2018-10-1 19:00,1
2311,BrandonLewis,2018-10-1 9:00,1
2312,RIPCarlosEzquerra,2018-10-1 16:00,1
2313,carboncoffee,2018-10-2 2:00,1
2314,PCAS,2018-10-1 21:00,1
2315,ThatDamnAvo,2018-10-2 4:00,1
2316,pcas,2018-10-2 5:00,1
2317,LULLABY,2018-10-1 11:00,1
2318,TheMaleTVStar,2018-10-1 18:00,1
2319,nightsfromheaven,2018-10-1 21:00,1
2320,protectandserve,2018-10-1 12:00,1
2321,TheGroup,2018-10-1 23:00,2
2322,Tiffany,2018-10-1 15:00,1
2323,96TheMovie,2018-10-2 2:00,1
2324,FunkoNYCC,2018-10-1 22:00,1
2325,fall,2018-10-1 15:00,1
2326,진영,2018-10-1 13:00,1
2327,Loki,2018-10-1 15:00,1
2328,정윤호,2018-10-2 1:00,1
2329,FiveMonthsOld,2018-10-1 23:00,1
2330,kantotpinoy,2018-10-2 5:00,1
2331,Helix,2018-10-1 11:00,1
2332,Anitters,2018-10-1 10:00,1
2333,KanavaughHearings,2018-10-1 20:00,1
2334,Hallowkween,2018-10-2 0:00,1
2335,BAEKHYUN,2018-10-2 3:00,1
2336,BeVegetarianSaysStMSG,2018-10-1 16:00,1
2337,xrp,2018-10-1 16:00,1
2338,Dublin,2018-10-1 22:00,1
2339,OneMoreTime,2018-10-2 4:00,3
2340,OtraVez,2018-10-2 4:00,2
2341,hiring,2018-10-1 18:00,1
2342,NYC,2018-10-2 3:00,1
2343,IDOL,2018-10-1 20:00,2
2344,USMCA,2018-10-1 16:00,1
2345,Medicina,2018-10-1 14:00,1
2346,ArmySelcaDay,2018-10-1 16:00,1
2347,Patriots,2018-10-1 10:00,1
2348,Fyekeleambali,2018-10-1 6:00,1
2349,AMAs,2018-10-1 16:00,7
2350,KANGDANIEL,2018-10-1 15:00,1
2351,manifest,2018-10-1 23:00,1
2352,mcfc,2018-10-1 18:00,1
2353,Lahore,2018-10-1 10:00,1
2354,friends,2018-10-1 17:00,1
2355,DipikaKakar,2018-10-1 15:00,2
2356,PowerBI,2018-10-1 9:00,1
2357,TheSong,2018-10-1 20:00,3
2358,AravindhaSamethaPreReleaseEvent,2018-10-1 13:00,1
2359,BabyStewart,2018-10-1 23:00,1
2360,Rav4,2018-10-1 18:00,1
2361,F1,2018-10-1 19:00,1
2362,SarkarAudioFromToday,2018-10-2 4:00,1
2363,TheProcess,2018-10-2 2:00,1
2364,DheerajWadhawan,2018-10-1 11:00,1
2365,We,2018-10-2 2:00,1
2366,FIFA19,2018-10-1 15:00,1
2367,day6,2018-10-1 12:00,1
2368,CPC18,2018-10-1 10:00,1
2369,translator,2018-10-1 19:00,1
2370,seasonal,2018-10-1 20:00,1
2371,EverybodyIn,2018-10-1 15:00,1
2372,AalumaDoluma,2018-10-2 2:00,1
2373,GIVEAWAY,2018-10-1 22:00,1
2374,LeeJunKi,2018-10-1 9:00,1
2375,비아이,2018-10-2 1:00,1
2376,ダサかっこいい,2018-10-1 14:00,1
2377,condos,2018-10-1 23:00,1
2378,KaushalArmy,2018-10-1 16:00,2
2379,Inktober2018,2018-10-1 12:00,1
2380,EXOComingSoon,2018-10-1 20:00,3
2381,ConfimKavanaughNOW,2018-10-1 21:00,1
2382,VadaChennai,2018-10-1 13:00,1
2383,Sarkar,2018-10-2 4:00,1
2384,pixelart,2018-10-1 17:00,1
2385,BATIM,2018-10-1 14:00,1
2386,public,2018-10-1 8:00,1
2387,HarryShumJr,2018-10-1 18:00,1
2388,owelborn,2018-10-1 22:00,1
2389,oct17,2018-10-1 10:00,1
2390,FreebieFriday,2018-10-1 14:00,1
2391,AdvancedMobileApp,2018-10-2 2:00,1
2392,TheThing,2018-10-2 4:00,1
2393,Superstore,2018-10-1 17:00,1
2394,USMCA,2018-10-1 15:00,3
2395,Trending,2018-10-2 1:00,1
2396,fall,2018-10-1 20:00,1
2397,kavanaugh,2018-10-2 2:00,1
2398,PickupDesign,2018-10-1 18:00,1
2399,nationalblackdogday,2018-10-1 23:00,1
2400,mymilf,2018-10-1 20:00,1
2401,Monitor,2018-10-1 16:00,1
2402,SoundCloud,2018-10-1 19:00,1
2403,climatechange,2018-10-1 16:00,1
2404,Brexit,2018-10-1 8:00,2
2405,jambangee,2018-10-1 14:00,1
2406,coffee,2018-10-1 12:00,2
2407,MTGGRN,2018-10-1 17:00,1
2408,本,2018-10-1 17:00,1
2409,TheSocialCelebrity,2018-10-1 20:00,1
2410,colors,2018-10-1 13:00,1
2411,YugBam,2018-10-2 0:00,1
2412,CardiB,2018-10-2 3:00,2
2413,Wildcard,2018-10-1 10:00,1
2414,TreCru,2018-10-1 23:00,1
2415,SEVENTEEN,2018-10-1 22:00,1
2416,TheMusicVideo,2018-10-2 0:00,1
2417,AdventureTime,2018-10-2 5:00,1
2418,marseille_soccer_team,2018-10-1 13:00,1
2419,prestonhour,2018-10-1 19:00,1
2420,October1st,2018-10-1 13:00,1
2421,RamNathKovind,2018-10-1 10:00,1
2422,Conservatives2018,2018-10-1 17:00,1
2423,강다니엘,2018-10-1 23:00,1
2424,WE_THE_SOLDIERS,2018-10-1 11:00,1
2425,ABSCBNBall2018,2018-10-1 23:00,1
2426,MILF,2018-10-1 11:00,1
2427,GoSaints,2018-10-1 14:00,1
2428,BackToYou,2018-10-1 17:00,1
2429,inktober,2018-10-1 14:00,1
2430,autumnvibes,2018-10-1 13:00,1
2431,TheSciFiFantasyShow,2018-10-1 21:00,1
2432,BOTD,2018-10-1 14:00,1
2433,ImSupposedToBeAStudent,2018-10-1 22:00,1
2434,VoteBlue,2018-10-1 11:00,1
2435,πληροφορίες,2018-10-2 5:00,1
2436,NAFTA,2018-10-1 17:00,1
2437,scaredofhis,2018-10-1 14:00,1
2438,LocalEnterprise,2018-10-1 15:00,1
2439,mentalhealth,2018-10-1 6:00,1
2440,RM,2018-10-1 21:00,1
2441,fuck,2018-10-1 9:00,1
2442,competition,2018-10-1 19:00,1
2443,amateurporn,2018-10-2 2:00,1
2444,ehealth,2018-10-1 9:00,1
2445,HZM,2018-10-1 20:00,1
2446,Win,2018-10-1 10:00,1
2447,giveaway,2018-10-1 18:00,1
2448,Flirt4Free,2018-10-1 17:00,1
2449,BTSARMY,2018-10-1 12:00,2
2450,NCHCHockey,2018-10-1 19:00,1
2451,IngrahamAngle,2018-10-2 1:00,1
2452,taehyung,2018-10-2 0:00,1
2453,PushAwardsDonKiss,2018-10-1 19:00,1
2454,iKON,2018-10-2 1:00,1
2455,GOT7,2018-10-1 18:00,2
2456,homegoals,2018-10-1 18:00,1
2457,Goodemix,2018-10-1 19:00,1
2458,BlazBlue,2018-10-1 20:00,1
2459,WU19EURO,2018-10-1 19:00,1
2460,OsunDecide2018,2018-10-1 12:00,1
2461,Audi,2018-10-1 12:00,1
2462,ALDUBAngSigaw,2018-10-2 0:00,1
2463,ChristineBlaseyFord,2018-10-1 7:00,1
2464,Bikini,2018-10-1 19:00,1
2465,WynonnaEarp,2018-10-1 9:00,1
2466,LMSA,2018-10-1 20:00,1
2467,MyHeroAcademia,2018-10-1 15:00,1
2468,Medicina,2018-10-1 22:00,1
2469,OutlanderSeason1,2018-10-1 16:00,1
2470,techstartups,2018-10-1 9:00,1
2471,FONR,2018-10-1 9:00,1
2472,NASA60th,2018-10-1 15:00,1
2473,3stepstaminareview,2018-10-2 4:00,1
2474,win,2018-10-1 7:00,1
2475,abed,2018-10-1 18:00,1
2476,chunli,2018-10-1 18:00,1
2477,C9WIN,2018-10-1 8:00,1
2478,Toyota,2018-10-1 18:00,2
2479,qotd,2018-10-1 17:00,1
2480,RT,2018-10-2 5:00,1
2481,IAmNonbinary,2018-10-1 16:00,1
2482,GlobalImpacts,2018-10-1 14:00,1
2483,yql,2018-10-1 14:00,1
2484,AravindhaSamethaPreReleaseEvent,2018-10-1 14:00,2
2485,PushAwardsTNTBoys,2018-10-2 3:00,1
2486,SarkarIsaiVeliyeetuVizha,2018-10-2 4:00,1
2487,amazongiftcard,2018-10-1 20:00,1
2488,IoT,2018-10-1 13:00,1
2489,Dally,2018-10-1 22:00,1
2490,HarryShumJr,2018-10-2 3:00,1
2491,NowPlaying,2018-10-1 15:00,1
2492,TheNighttimeTalkShow,2018-10-1 14:00,1
2493,LiarFlake,2018-10-2 0:00,1
2494,SriramRaghavan,2018-10-1 18:00,1
2495,Tilton,2018-10-1 18:00,1
2496,MondayMood,2018-10-1 13:00,1
2497,Spooky,2018-10-1 9:00,1
2498,Republican,2018-10-1 18:00,1
2499,Animals,2018-10-1 19:00,1
2500,BlackLove,2018-10-2 2:00,1
2501,TheWalkingDead,2018-10-1 20:00,1
2502,WWESSD,2018-10-2 0:00,1
2503,PHOTO,2018-10-2 2:00,1
2504,shortstories,2018-10-1 13:00,1
2505,FuryWilder,2018-10-1 14:00,1
2506,Flowers,2018-10-2 0:00,1
2507,IDOL,2018-10-1 12:00,1
2508,earpers,2018-10-2 1:00,1
2509,volleyballWCHs,2018-10-1 7:00,1
2510,AndrewChristian,2018-10-1 13:00,1
2511,AMAs,2018-10-1 17:00,2
2512,PresidentialElection,2018-10-1 12:00,1
2513,PHOTO,2018-10-2 3:00,1
2514,EXOComingSoon,2018-10-2 3:00,3
2515,Birthday,2018-10-1 22:00,1
2516,방탄소년단,2018-10-1 22:00,1
2517,Full,2018-10-1 20:00,1
2518,Pragatimaidan,2018-10-1 16:00,1
2519,JovemdoAno,2018-10-1 15:00,2
2520,SaveGotham,2018-10-1 21:00,1
